DateTime,x0,x1,x2,y,y_obs,scenario
2004-01-01T18:15:00Z,-5.329999923706055,110.40189568360026,127.79366457511456,1.090000033378601,1.090000033378601,test
2004-01-02T17:15:00Z,-3.890000104904175,111.04487461581203,139.97403632319117,0.2399999946355819,0.2399999946355819,train
2004-01-02T19:15:00Z,-3.990000009536743,111.04487461581203,139.97403632319117,0.2599999904632568,0.2599999904632568,test
2004-01-02T20:45:00Z,-4.170000076293945,111.04487461581203,139.97403632319117,0.3600000143051147,0.3600000143051147,test
2004-01-02T21:15:00Z,-4.289999961853027,111.04487461581203,139.97403632319117,0.6299999952316284,0.6299999952316284,train
2004-01-02T22:15:00Z,-4.53000020980835,111.04487461581203,139.97403632319117,0.3300000131130218,0.3300000131130218,test
2004-01-02T23:15:00Z,-4.809999942779541,111.04487461581203,139.97403632319117,1.149999976158142,1.149999976158142,train
2004-01-02T23:45:00Z,-4.949999809265137,111.04487461581203,139.97403632319117,1.0299999713897705,1.0299999713897705,test
2004-01-03T05:15:00Z,-5.849999904632568,111.04487461581203,139.97403632319117,1.7799999713897705,1.7799999713897705,test
2004-01-03T05:45:00Z,-6.230000019073486,111.04487461581203,139.97403632319117,1.0299999713897705,1.0299999713897705,train
2004-01-03T16:45:00Z,-6.360000133514404,111.7463353677032,152.134796528844,0.4600000083446502,0.4600000083446502,train
2004-01-03T19:15:00Z,-7.0,111.7463353677032,152.134796528844,0.1599999964237213,0.1599999964237213,test
2004-01-04T20:45:00Z,-6.96999979019165,112.5062368475832,164.27196355394298,3.400000095367432,3.400000095367432,train
2004-01-04T23:45:00Z,-7.590000152587891,112.5062368475832,164.27196355394298,6.440000057220459,6.440000057220459,test
2004-01-05T18:15:00Z,-3.2799999713897705,113.3243800911742,176.38459379797695,-1.3799999952316284,-1.3799999952316284,train
2004-01-05T21:45:00Z,-3.5299999713897705,113.3243800911742,176.38459379797695,-6.079999923706055,-6.079999923706055,test
2004-01-06T02:45:00Z,-3.829999923706055,113.3243800911742,176.38459379797695,0.75,0.75,test
2004-01-07T05:15:00Z,0.1000000014901161,114.20067841643468,188.4668258154608,1.100000023841858,1.100000023841858,test
2004-01-08T21:15:00Z,-5.090000152587891,116.12699189021562,212.53073516935603,10.085399627685549,10.085399627685549,train
2004-01-08T23:45:00Z,-2.0,116.12699189021562,212.53073516935603,10.18000030517578,10.18000030517578,train
2004-01-09T05:15:00Z,-1.0800000429153442,116.12699189021562,212.53073516935603,-1.9600000381469729,-1.9600000381469729,train
2004-01-10T18:45:00Z,-4.409999847412109,118.28391190990806,236.42844700993436,-0.1800000071525573,-0.1800000071525573,train
2004-01-10T22:15:00Z,-4.550000190734863,118.28391190990806,236.42844700993436,-6.079999923706055,-6.079999923706055,test
2004-01-11T07:45:00Z,-3.3299999237060547,118.28391190990806,236.43635955304484,1.590000033378601,1.590000033378601,train
2004-01-11T23:45:00Z,1.0199999809265137,119.44830332274238,248.30721717096645,1.2168099880218506,1.2168099880218506,train
2004-01-12T02:15:00Z,1.3799999952316284,119.44830332274238,248.30721717096645,-0.1599999964237213,-0.1599999964237213,train
2004-01-12T02:45:00Z,1.5399999618530271,119.44830332274238,248.30721717096645,0.6399999856948853,0.6399999856948853,train
2004-01-12T05:45:00Z,1.0800000429153442,119.44830332274238,248.30721717096645,-0.5699999928474426,-0.5699999928474426,train
2004-01-12T07:15:00Z,0.4600000083446502,119.44830332274238,248.30721717096645,0.7900000214576721,0.7900000214576721,train
2004-01-12T18:15:00Z,1.0800000429153442,120.66969007949034,260.1344704741981,4.619999885559082,4.619999885559082,test
2004-01-12T19:15:00Z,1.2300000190734863,120.66969007949034,260.1344704741981,1.309999942779541,1.309999942779541,train
2004-01-12T19:45:00Z,1.690000057220459,120.66969007949034,260.1344704741981,1.440000057220459,1.440000057220459,test
2004-01-12T20:45:00Z,2.299999952316284,120.66969007949034,260.1344704741981,0.5199999809265137,0.5199999809265137,test
2004-01-12T21:45:00Z,2.150000095367432,120.66969007949034,260.1344704741981,0.800000011920929,0.800000011920929,train
2004-01-13T05:15:00Z,1.3799999952316284,120.66969007949034,260.1344704741981,0.7900000214576721,0.7900000214576721,test
2004-01-13T18:15:00Z,2.0999999046325684,121.94781065583228,271.9044478103265,3.5999999046325684,3.5999999046325684,test
2004-01-13T21:15:00Z,2.6600000858306885,121.94781065583228,271.9044478103265,1.5199999809265137,1.5199999809265137,train
2004-01-14T04:45:00Z,2.759999990463257,121.94781065583228,271.9044478103265,2.0999999046325684,2.0999999046325684,train
2004-01-14T21:45:00Z,-2.150000095367432,123.28230320413908,283.61106201296536,3.119999885559082,3.119999885559082,train
2004-01-14T22:15:00Z,-2.25,123.28230320413908,283.61106201296536,-4.900000095367432,-4.900000095367432,train
2004-01-15T02:15:00Z,-1.0800000429153442,123.28230320413908,283.61106201296536,0.6800000071525574,0.6800000071525574,train
2004-01-15T06:15:00Z,-2.359999895095825,123.28230320413908,283.61106201296536,2.140000104904175,2.140000104904175,train
2004-01-15T06:45:00Z,-1.840000033378601,123.28230320413908,283.61106201296536,2.4200000762939453,2.4200000762939453,test
2004-01-15T07:15:00Z,-2.0999999046325684,123.28230320413908,283.61106201296536,4.590000152587891,4.590000152587891,train
2004-02-04T06:15:00Z,-4.380000114440918,161.16669695824385,496.6041251805216,-4.349999904632568,-4.349999904632568,test
2004-02-04T18:45:00Z,-0.8199999928474426,163.57601875662803,505.77569134458975,8.210000038146973,8.210000038146973,train
2004-02-04T22:15:00Z,-2.4600000381469727,163.57601875662803,505.77569134458975,2.630000114440918,2.630000114440918,test
2004-02-05T01:45:00Z,-2.4100000858306885,163.57601875662803,505.77569134458975,1.9700000286102293,1.9700000286102293,test
2004-02-18T05:45:00Z,-2.9200000762939453,198.53351323663568,607.0999904723268,0.6100000143051147,0.6100000143051147,train
2004-02-18T20:15:00Z,-1.950000047683716,201.467354574396,613.3833801043996,0.6200000047683716,0.6200000047683716,test
2004-02-18T23:45:00Z,-2.970000028610229,201.467354574396,613.3833801043996,0.949999988079071,0.949999988079071,test
2004-02-20T04:45:00Z,-8.899999618530273,204.43091028025373,619.4392895410097,2.799999952316284,2.799999952316284,train
2004-02-20T05:15:00Z,-8.829999923706055,204.43091028025373,619.4392895410097,2.950000047683716,2.950000047683716,train
2004-02-21T00:45:00Z,-2.0999999046325684,207.42290635276584,625.2621229201196,2.4200000762939453,2.4200000762939453,train
2004-02-21T02:45:00Z,-2.150000095367432,207.42290635276584,625.2621229201196,3.640000104904175,3.640000104904175,train
2004-02-21T03:45:00Z,-1.690000057220459,207.42290635276584,625.2621229201196,0.050000000745058,0.050000000745058,train
2004-02-21T04:15:00Z,-1.0800000429153442,207.42290635276584,625.2621229201196,3.809999942779541,3.809999942779541,test
2004-02-21T04:45:00Z,0.3100000023841858,207.42290635276584,625.2621229201196,1.0741699934005735,1.0741699934005735,train
2004-02-21T06:15:00Z,3.7899999618530273,207.42290635276584,625.2621229201196,-5.510000228881836,-5.510000228881836,train
2004-02-21T18:15:00Z,8.760000228881836,210.4423862785101,630.8498578411269,2.190000057220459,2.190000057220459,test
2004-02-21T21:15:00Z,7.630000114440918,210.4423862785101,630.8498578411269,1.2300000190734863,1.2300000190734863,test
2004-02-21T21:45:00Z,8.760000228881836,210.4423862785101,630.8498578411269,1.3200000524520874,1.3200000524520874,train
2004-02-22T05:45:00Z,3.3299999237060547,210.4423862785101,630.8498578411269,1.159999966621399,1.159999966621399,test
2004-02-22T06:15:00Z,3.119999885559082,210.4423862785101,630.8498578411269,0.800000011920929,0.800000011920929,test
2004-02-22T18:15:00Z,4.920000076293945,213.48818745960796,636.2043735629411,0.209999993443489,0.209999993443489,test
2004-02-22T19:45:00Z,4.559999942779541,213.48818745960796,636.2043735629411,5.949999809265137,5.949999809265137,train
2004-02-23T18:15:00Z,-4.199999809265137,216.55904227296512,641.3209533687526,0.3700000047683716,0.3700000047683716,test
2004-02-23T18:45:00Z,-4.349999904632568,216.55904227296512,641.3209533687526,0.7200000286102295,0.7200000286102295,train
2004-02-23T19:15:00Z,-4.480000019073486,216.55904227296512,641.3209533687526,0.5,0.5,train
2004-02-23T19:45:00Z,-4.829999923706055,216.55904227296512,641.3209533687526,0.4199999868869781,0.4199999868869781,train
2004-02-23T20:15:00Z,-5.079999923706055,216.55904227296512,641.3209533687526,0.4099999964237213,0.4099999964237213,test
2004-02-23T20:45:00Z,-5.159999847412109,216.55904227296512,641.3209533687526,0.2800000011920929,0.2800000011920929,train
